,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
3757,Shizuoka,2020,7/08/2021,OLY,Rep,4,3,PONOMARYOV_Sergey,KAZ,10010797292,23.32876712,25.726,25.665,28.159,1.247,3,
3758,Shizuoka,2020,7/08/2021,OLY,Rep,4,4,GLADYSHEV_Ivan,RUS,,19.99726027,6.976,12.463,20.741,4.139,5,
3759,Shizuoka,2020,7/08/2021,OLY,Rep,4,5,SPIES_Jean,RSA,10007351671,31.71506849,17.802,17.504,20.164,1.33,4,
3760,Shizuoka,2020,8/08/2021,OLY,R2,2,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.79452055,27.836,28.194,29.976,0.891,3,
3761,Shizuoka,2020,8/08/2021,OLY,R2,1,2,KENNY_Jason,GBR,10004599194,,31.206,31.268,32.772,0.752,2,
3762,Shizuoka,2020,8/08/2021,OLY,R2,1,3,HELAL_Rayan,FRA,10015683567,22.56164384,27.79,27.971,30.151,1.09,4,
3763,Shizuoka,2020,8/08/2021,OLY,R2,1,4,LAVREYSEN_Harrie,NED,10009535686,24.41917808,32.099,31.898,33.858,0.98,1,
3764,Shizuoka,2020,8/08/2021,OLY,R2,1,5,RICHARDSON_Matthew,AUS,10015145724,22.3260274,25.134,25.113,27.985,1.436,6,
3765,Shizuoka,2020,8/08/2021,OLY,R2,1,6,NITTA_Yudai,JPN,10005727327,121.6876712,27.601,27.43,28.918,0.744,5,
3766,Shizuoka,2020,8/08/2021,OLY,R2,2,1,PAUL_Nicholas,TTO,10010821241,22.89041096,21.252,25.112,30.396,2.642,5,
3767,Shizuoka,2020,8/08/2021,OLY,R2,2,2,CARLIN_Jack,GBR,10009967641,24.30958904,30.272,30.331,32.001,0.835,2,
3768,Shizuoka,2020,8/08/2021,OLY,R2,2,3,TJON_EN_FA_Jaïr,SUR,10117936018,27.82191781,18.98,20.163,23.181,1.509,6,
3769,Shizuoka,2020,8/08/2021,OLY,R2,2,4,LEVY_Maximilian,GER,10004601723,,31.575,31.406,33.038,0.816,1,
3770,Shizuoka,2020,8/08/2021,OLY,R2,2,5,SAUNDERS_Callum,NZL,10009012391,121.6876712,28.693,28.224,30.95,1.363,3,
3771,Shizuoka,2020,8/08/2021,OLY,R2,2,6,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,25.71780822,25.03,24.851,26.579,0.864,4,
3772,Shizuoka,2020,8/08/2021,OLY,R2,3,1,WAKIMOTO_Yuta,JPN,10005964470,121.6876712,29.851,30.042,31.478,0.718,4,
3773,Shizuoka,2020,8/08/2021,OLY,R2,3,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,121.6876712,30.282,30.369,31.769,0.7,3,
3774,Shizuoka,2020,8/08/2021,OLY,R2,3,3,BROWNE_Kwesi,TTO,10009010876,27.5369863,25.874,26.055,27.627,0.786,6,
3775,Shizuoka,2020,8/08/2021,OLY,R2,3,4,GLAETZER_Matthew,AUS,10006894559,28.97534247,32.636,32.527,33.985,0.729,1,
3776,Shizuoka,2020,8/08/2021,OLY,R2,3,5,BÖTTICHER_Stefan,GER,10048325582,29.5369863,31.381,31.167,32.957,0.895,2,
3777,Shizuoka,2020,8/08/2021,OLY,R2,3,6,DMITRIEV_Denis,RUS,10003100142,35.40273973,27.91,27.746,29.298,0.776,5,
3778,Shizuoka,2020,8/08/2021,OLY,R3,1,1,KENNY_Jason,GBR,10004599194,,31.268,31.428,32.928,0.75,2,
3779,Shizuoka,2020,8/08/2021,OLY,R3,1,2,GLAETZER_Matthew,AUS,10006894559,28.97534247,32.527,32.535,33.987,0.726,1,
3780,Shizuoka,2020,8/08/2021,OLY,R3,1,3,TJON_EN_FA_Jaïr,SUR,10117936018,27.82191781,20.163,21.17,24.054,1.442,6,
3781,Shizuoka,2020,8/08/2021,OLY,R3,1,4,CARLIN_Jack,GBR,10009967641,24.30958904,30.331,30.213,31.867,0.827,3,
3782,Shizuoka,2020,8/08/2021,OLY,R3,1,5,BROWNE_Kwesi,TTO,10009010876,27.5369863,26.055,26.011,27.571,0.78,5,
3783,Shizuoka,2020,8/08/2021,OLY,R3,1,6,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.79452055,28.194,27.907,29.671,0.882,4,
3784,Shizuoka,2020,8/08/2021,OLY,R3,2,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,121.6876712,30.369,30.556,31.954,0.699,3,
3785,Shizuoka,2020,8/08/2021,OLY,R3,2,2,LEVY_Maximilian,GER,10004601723,,31.406,31.509,33.127,0.809,2,
3786,Shizuoka,2020,8/08/2021,OLY,R3,2,3,LAVREYSEN_Harrie,NED,10009535686,24.41917808,31.898,31.882,33.81,0.964,1,
3787,Shizuoka,2020,8/08/2021,OLY,R3,2,4,HELAL_Rayan,FRA,10015683567,22.56164384,27.971,28.034,30.166,1.066,5,
3788,Shizuoka,2020,8/08/2021,OLY,R3,2,5,WAKIMOTO_Yuta,JPN,10005964470,121.6876712,30.042,29.941,31.371,0.715,4,
3789,Shizuoka,2020,8/08/2021,OLY,R3,2,9,PAUL_Nicholas,TTO,10010821241,22.89041096,25.112,23.784,28.572,2.394,6,
3790,Shizuoka,2020,8/08/2021,OLY,Final,1,1,KENNY_Jason,GBR,10004599194,,31.428,31.612,33.106,0.747,4,
3791,Shizuoka,2020,8/08/2021,OLY,Final,1,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,121.6876712,30.556,30.651,32.045,0.697,5,
3792,Shizuoka,2020,8/08/2021,OLY,Final,1,3,LAVREYSEN_Harrie,NED,10009535686,24.41917808,31.882,31.858,33.756,0.949,2,
3793,Shizuoka,2020,8/08/2021,OLY,Final,1,4,TJON_EN_FA_Jaïr,SUR,10117936018,27.82191781,21.17,21.942,24.708,1.383,6,
3794,Shizuoka,2020,8/08/2021,OLY,Final,1,5,GLAETZER_Matthew,AUS,10006894559,28.97534247,32.535,32.368,33.814,0.723,1,
3795,Shizuoka,2020,8/08/2021,OLY,Final,1,6,LEVY_Maximilian,GER,10004601723,,31.509,31.238,32.844,0.803,3,
3796,Shizuoka,2020,8/08/2021,OLY,Final,2,1,WAKIMOTO_Yuta,JPN,10005964470,121.6876712,29.941,30.09,31.518,0.714,2,
3797,Shizuoka,2020,8/08/2021,OLY,Final,2,2,CARLIN_Jack,GBR,10009967641,24.30958904,30.213,30.267,31.907,0.82,1,
3798,Shizuoka,2020,8/08/2021,OLY,Final,2,3,BROWNE_Kwesi,TTO,10009010876,27.5369863,26.011,26.1,27.65,0.775,5,
3799,Shizuoka,2020,8/08/2021,OLY,Final,2,4,HELAL_Rayan,FRA,10015683567,22.56164384,28.034,27.896,29.988,1.046,3,
3800,Shizuoka,2020,8/08/2021,OLY,Final,2,5,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.79452055,27.907,27.675,29.425,0.875,4,
3801,Roubaix,2021,24/10/2021,WCH,R1,1,1,LAVREYSEN_Harrie,NED,10009535686,24.63013699,31.858,32.093,33.973,0.94,1,
3802,Roubaix,2021,24/10/2021,WCH,R1,1,2,ANGSUTHASAWIT_Jai,THA,10009009159,26.70410959,28.651,28.884,30.876,0.996,2,
3803,Roubaix,2021,24/10/2021,WCH,R1,1,3,MARTINEZ_CHORRO_Alejandro,ESP,10011152354,23.42465753,9,21.938,30.252,4.157,7,
3804,Roubaix,2021,24/10/2021,WCH,R1,1,4,TRUMAN_Joseph,GBR,10017950943,24.70684932,27.244,27.272,29.188,0.958,3,
3805,Roubaix,2021,24/10/2021,WCH,R1,1,5,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,25.92876712,24.851,24.875,26.583,0.854,6,
3806,Roubaix,2021,24/10/2021,WCH,R1,1,6,BARRETTE_Hugo,CAN,10007212639,30.32876712,26.434,26.336,27.752,0.708,4,
3807,Roubaix,2021,24/10/2021,WCH,R1,1,7,LENDEL_Vasilijus,LTU,10009181234,26.56164384,24.886,24.716,26.216,0.75,5,
3808,Roubaix,2021,24/10/2021,WCH,R1,2,1,YAKOVLEV_Mikhail,RCF,10034964036,121.8986301,9,26.254,36.924,5.335,5,
3809,Roubaix,2021,24/10/2021,WCH,R1,2,2,BÖTTICHER_Stefan,GER,10048325582,29.74794521,31.167,31.242,33.02,0.889,1,
3810,Roubaix,2021,24/10/2021,WCH,R1,2,3,TURNBULL_Hamish,GBR,10015483305,22.29863014,9,20.592,29.426,4.417,5,
3811,Roubaix,2021,24/10/2021,WCH,R1,2,4,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,23.00547945,27.675,27.593,29.329,0.868,2,
3812,Roubaix,2021,24/10/2021,WCH,R1,2,5,JONAUSKAS_Svajūnas,LTU,10009181032,,19.887,19.989,22.581,1.296,3,
3813,Roubaix,2021,24/10/2021,WCH,R1,2,6,ZAITSAU_Artsiom,BLR,10009017243,26.46849315,19.413,18.941,22.193,1.626,4,
3814,Roubaix,2021,24/10/2021,WCH,R1,3,1,HOOGLAND_Jeffrey,NED,10007379761,28.62739726,25.095,26.095,29.145,1.525,4,
3815,Roubaix,2021,24/10/2021,WCH,R1,3,2,MATSUI_Koyu,JPN,10090680735,29.10136986,25.493,25.939,28.519,1.29,3,
3816,Roubaix,2021,24/10/2021,WCH,R1,3,3,VIGIER_Sébastien,FRA,10010678569,24.53424658,30.268,30.165,32.077,0.956,1,
3817,Roubaix,2021,24/10/2021,WCH,R1,3,4,RAMIREZ_MORALES_Santiago,COL,10009039774,27.28219178,23.722,23.867,26.619,1.376,5,
3818,Roubaix,2021,24/10/2021,WCH,R1,3,5,PONOMARYOV_Sergey,KAZ,10010797292,23.54246575,25.665,25.403,27.829,1.213,2,
3819,Roubaix,2021,24/10/2021,WCH,R1,3,6,VERDUGO_OSUNA_Edgar,MEX,10007890932,27.36712329,21.134,20.742,23.672,1.465,6,
3820,Roubaix,2021,24/10/2021,WCH,R1,4,1,PAUL_Nicholas,TTO,10010821241,23.10136986,23.784,25.736,30.148,2.206,3,
3821,Roubaix,2021,24/10/2021,WCH,R1,4,2,TJON_EN_FA_Jaïr,SUR,10117936018,28.03287671,21.942,22.689,25.361,1.336,4,
3822,Roubaix,2021,24/10/2021,WCH,R1,4,3,EILERS_Joachim,GER,10006379247,31.58356164,31.625,31.481,33.095,0.807,1,
3823,Roubaix,2021,24/10/2021,WCH,R1,4,4,HELAL_Rayan,FRA,10015683567,22.77260274,27.896,27.699,29.757,1.029,2,
3824,Roubaix,2021,24/10/2021,WCH,R1,4,5,YAMASAKI_Kento,JPN,10020900955,28.87123288,9,11.829,21.747,4.959,5,
3825,Roubaix,2021,24/10/2021,WCH,R1,4,6,SPARROW_Mitchell,RSA,10010743439,24.35068493,9,4.487,16.291,5.902,5,
3826,Roubaix,2021,24/10/2021,WCH,Rep,1,1,HELAL_Rayan,FRA,10015683567,22.77260274,27.699,27.945,29.981,1.018,1,
3827,Roubaix,2021,24/10/2021,WCH,Rep,1,2,PONOMARYOV_Sergey,KAZ,10010797292,23.54246575,25.403,25.589,27.957,1.184,2,
3828,Roubaix,2021,24/10/2021,WCH,Rep,1,3,LENDEL_Vasilijus,LTU,10009181234,26.56164384,24.716,24.719,26.213,0.747,3,
3829,Roubaix,2021,24/10/2021,WCH,Rep,1,4,ZAITSAU_Artsiom,BLR,10009017243,26.46849315,18.941,19.148,22.262,1.557,5,
3830,Roubaix,2021,24/10/2021,WCH,Rep,1,5,MARTINEZ_CHORRO_Alejandro,ESP,10011152354,23.42465753,21.938,18.032,24.762,3.365,4,
3831,Roubaix,2021,24/10/2021,WCH,Rep,2,1,BARRETTE_Hugo,CAN,10007212639,30.32876712,26.336,26.44,27.856,0.708,1,
3832,Roubaix,2021,24/10/2021,WCH,Rep,2,2,RAMIREZ_MORALES_Santiago,COL,10009039774,27.28219178,23.867,24,26.674,1.337,2,
3833,Roubaix,2021,24/10/2021,WCH,Rep,2,3,JONAUSKAS_Svajūnas,LTU,10009181032,,19.989,20.113,22.643,1.265,4,
3834,Roubaix,2021,24/10/2021,WCH,Rep,2,4,TURNBULL_Hamish,GBR,10015483305,22.29863014,20.592,17.022,24.138,3.558,3,
3835,Roubaix,2021,24/10/2021,WCH,Rep,3,1,VIGIER_Sébastien,FRA,10010678569,24.53424658,30.165,30.308,32.208,0.95,1,
3836,Roubaix,2021,24/10/2021,WCH,Rep,3,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,23.00547945,27.593,27.613,29.337,0.862,2,
3837,Roubaix,2021,24/10/2021,WCH,Rep,3,3,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,25.92876712,24.875,24.801,26.501,0.85,3,
3838,Roubaix,2021,24/10/2021,WCH,Rep,3,4,SPARROW_Mitchell,RSA,10010743439,24.35068493,4.487,4.433,14.847,5.207,4,
3839,Roubaix,2021,24/10/2021,WCH,Rep,4,1,YAMASAKI_Kento,JPN,10020900955,28.87123288,11.829,21.626,29.228,3.801,4,
3840,Roubaix,2021,24/10/2021,WCH,Rep,4,2,EILERS_Joachim,GER,10006379247,31.58356164,31.481,31.409,33.015,0.803,1,
3841,Roubaix,2021,24/10/2021,WCH,Rep,4,3,VERDUGO_OSUNA_Edgar,MEX,10007890932,27.36712329,20.742,21.15,23.984,1.417,3,
3842,Roubaix,2021,24/10/2021,WCH,Rep,4,4,TRUMAN_Joseph,GBR,10017950943,24.70684932,27.272,26.988,28.886,0.949,2,
3843,Roubaix,2021,24/10/2021,WCH,R2,1,1,LAVREYSEN_Harrie,NED,10009535686,24.63013699,32.093,32.323,34.185,0.931,1,
3844,Roubaix,2021,24/10/2021,WCH,R2,1,2,PAUL_Nicholas,TTO,10010821241,23.10136986,25.736,27.06,31.094,2.017,6,
3845,Roubaix,2021,24/10/2021,WCH,R2,1,3,HELAL_Rayan,FRA,10015683567,22.77260274,27.945,28.085,30.083,0.999,3,
3846,Roubaix,2021,24/10/2021,WCH,R2,1,4,MATSUI_Koyu,JPN,10090680735,29.10136986,25.939,26.098,28.596,1.249,5,
3847,Roubaix,2021,24/10/2021,WCH,R2,1,5,BÖTTICHER_Stefan,GER,10048325582,29.74794521,31.242,31.005,32.761,0.878,2,
3848,Roubaix,2021,24/10/2021,WCH,R2,1,6,BARRETTE_Hugo,CAN,10007212639,30.32876712,26.44,26.315,27.729,0.707,4,
3849,Roubaix,2021,24/10/2021,WCH,R2,2,1,HOOGLAND_Jeffrey,NED,10007379761,28.62739726,26.095,27.193,30.139,1.473,4,
3850,Roubaix,2021,24/10/2021,WCH,R2,2,2,YAKOVLEV_Mikhail,RCF,10034964036,121.8986301,26.254,28.226,35.562,3.668,3,
3851,Roubaix,2021,24/10/2021,WCH,R2,2,3,YAMASAKI_Kento,JPN,10020900955,28.87123288,21.626,24.364,30.384,3.01,6,
3852,Roubaix,2021,24/10/2021,WCH,R2,2,4,TJON_EN_FA_Jaïr,SUR,10117936018,28.03287671,22.689,23.132,25.716,1.292,5,
3853,Roubaix,2021,24/10/2021,WCH,R2,2,5,VIGIER_Sébastien,FRA,10010678569,24.53424658,30.308,30.078,31.95,0.936,1,
3854,Roubaix,2021,24/10/2021,WCH,R2,2,6,ANGSUTHASAWIT_Jai,THA,10009009159,26.70410959,28.884,28.539,30.503,0.982,2,
3855,Roubaix,2021,24/10/2021,WCH,Final,1,1,LAVREYSEN_Harrie,NED,10009535686,24.63013699,32.323,32.574,34.418,0.922,1,
3856,Roubaix,2021,24/10/2021,WCH,Final,1,2,HOOGLAND_Jeffrey,NED,10007379761,28.62739726,27.193,27.893,30.725,1.416,4,
3857,Roubaix,2021,24/10/2021,WCH,Final,1,3,YAKOVLEV_Mikhail,RCF,10034964036,121.8986301,28.226,28.578,34.446,2.934,2,
3858,Roubaix,2021,24/10/2021,WCH,Final,1,4,PAUL_Nicholas,TTO,10010821241,23.10136986,27.06,27.221,30.959,1.869,5,
3859,Roubaix,2021,24/10/2021,WCH,Final,1,5,YAMASAKI_Kento,JPN,10020900955,28.87123288,24.364,24.27,29.436,2.583,6,
3860,Roubaix,2021,24/10/2021,WCH,Final,1,6,HELAL_Rayan,FRA,10015683567,22.77260274,28.085,27.792,29.766,0.987,3,
3861,Roubaix,2021,24/10/2021,WCH,Final,2,1,BÖTTICHER_Stefan,GER,10048325582,29.74794521,31.005,31.199,32.943,0.872,1,
3862,Roubaix,2021,24/10/2021,WCH,Final,2,2,ANGSUTHASAWIT_Jai,THA,10009009159,26.70410959,28.539,28.706,30.64,0.967,3,
3863,Roubaix,2021,24/10/2021,WCH,Final,2,3,BARRETTE_Hugo,CAN,10007212639,30.32876712,26.315,26.391,27.799,0.704,4,
3864,Roubaix,2021,24/10/2021,WCH,Final,2,4,VIGIER_Sébastien,FRA,10010678569,24.53424658,30.078,29.902,31.748,0.923,2,
3865,Roubaix,2021,24/10/2021,WCH,Final,2,5,MATSUI_Koyu,JPN,10090680735,29.10136986,26.098,25.825,28.253,1.214,5,
3866,Roubaix,2021,24/10/2021,WCH,Final,2,5,TJON_EN_FA_Jaïr,SUR,10117936018,28.03287671,23.132,23.098,25.606,1.254,1,
3867,Glasgow,2022,23/04/2022,WC,R1,1,1,LAVREYSEN_Harrie,NED,10009535686,25.1260274,32.574,32.752,34.582,0.915,1,
3868,Glasgow,2022,23/04/2022,WC,R1,1,2,ANGSUTHASAWIT_Jai,THA,10009009159,27.2,28.706,28.882,30.79,0.954,3,
3869,Glasgow,2022,23/04/2022,WC,R1,1,3,CARLIN_Jack,GBR,10009967641,25.01643836,30.267,30.226,31.854,0.814,2,
3870,Glasgow,2022,23/04/2022,WC,R1,1,4,BROWNE_Kwesi,TTO,10009010876,28.24383562,26.1,26.087,27.629,0.771,4,
3871,Glasgow,2022,23/04/2022,WC,R1,1,5,SYDNEY_Je'Land,CAN,10015718327,,9,14.245,23.383,4.569,6,
3872,Glasgow,2022,23/04/2022,WC,R1,1,6,MARTINEZ_CHORRO_Alejandro,ESP,10011152354,23.92054795,18.032,16.319,22.325,3.003,5,
3873,Glasgow,2022,23/04/2022,WC,R1,2,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,23.50136986,27.613,27.74,29.456,0.858,1,
3874,Glasgow,2022,23/04/2022,WC,R1,2,2,TJON_EN_FA_Jaïr,SUR,10117936018,28.52876712,23.098,23.309,25.755,1.223,2,
3875,Glasgow,2022,23/04/2022,WC,R1,2,3,SZALONTAY_Sándor,HUN,10007073506,31.82739726,21.926,21.946,23.654,0.854,3,
3876,Glasgow,2022,23/04/2022,WC,R1,2,4,BRETAS_Sotirios,GRE,10006063086,32.1369863,16.664,16.796,20.806,2.005,5,
3877,Glasgow,2022,23/04/2022,WC,R1,2,5,SPIES_Jean,RSA,10007351671,32.42465753,17.504,17.173,19.777,1.302,4,
3878,Glasgow,2022,23/04/2022,WC,R1,3,1,RICHARDSON_Matthew,AUS,10015145724,23.03287671,25.113,25.835,28.619,1.392,3,
3879,Glasgow,2022,23/04/2022,WC,R1,3,2,BÁBEK_Tomáš,CZE,10004612534,34.90958904,27.22,27.295,28.899,0.802,2,
3880,Glasgow,2022,23/04/2022,WC,R1,3,3,TURNBULL_Hamish,TIN,10015483305,22.79452055,17.022,19.924,25.664,2.87,6,
3881,Glasgow,2022,23/04/2022,WC,R1,3,4,MOHD_ZONIS_Muhammad_Fadhil,MAS,10010645732,24.40273973,18.958,19.76,23.698,1.969,5,
3882,Glasgow,2022,23/04/2022,WC,R1,3,5,HELAL_Rayan,FRA,10015683567,23.26849315,27.792,27.469,29.411,0.971,1,
3883,Glasgow,2022,23/04/2022,WC,R1,3,6,ROWLEY_Conor,IRL,10010664829,24.06027397,21.005,20.317,23.815,1.749,4,
3884,Glasgow,2022,23/04/2022,WC,R1,4,1,CORNISH_Thomas,AUS,10055349695,22.2,20.673,21.672,25.65,1.989,1,
3885,Glasgow,2022,23/04/2022,WC,R1,4,2,SHINZAN_Kyohei,JPN,10007827880,28.49041096,15.986,17.331,22.289,2.479,2,
3886,Glasgow,2022,23/04/2022,WC,R1,4,3,DODYK_Ryan,CAN,10064209839,25.4,9,12.118,21.608,4.745,3,
3887,Glasgow,2022,23/04/2022,WC,R1,4,4,LIVANOS_Konstantinos,GRE,10081023272,20.51232877,9,8.301,18.339,5.019,3,
3888,Glasgow,2022,23/04/2022,WC,R1,4,5,ROCHNA_Daniel,POL,10015915559,22.6630137,9,2.274,13.7,5.713,3,
3889,Glasgow,2022,23/04/2022,WC,R1,5,1,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,26.42465753,24.801,25.13,26.816,0.843,4,
3890,Glasgow,2022,23/04/2022,WC,R1,5,2,RAJKOWSKI_Patryk,POL,10009176281,26.18356164,24.125,24.44,26.354,0.957,5,
3891,Glasgow,2022,23/04/2022,WC,R1,5,3,EILERS_Joachim,GER,10006379247,32.07945205,31.409,31.298,32.89,0.796,1,
3892,Glasgow,2022,23/04/2022,WC,R1,5,4,ELKATHCHOONGO_David,IND,10095274996,18.60273973,9,18.457,26.739,4.141,6,
3893,Glasgow,2022,23/04/2022,WC,R1,5,5,MATSUI_Koyu,RKD,10090680735,29.59726027,25.825,25.622,27.986,1.182,3,
3894,Glasgow,2022,23/04/2022,WC,R1,5,6,TRUMAN_Joseph,GBR,10017950943,25.20273973,26.988,26.663,28.539,0.938,2,
3895,Glasgow,2022,23/04/2022,WC,R1,6,1,JURCZYK_Marc,GER,10009178002,26.27123288,24.304,24.713,26.825,1.056,1,
3896,Glasgow,2022,23/04/2022,WC,R1,6,2,LANDERNEAU_Melvin,FRA,10010713329,24.58356164,9,19.642,28.468,4.413,4,
3897,Glasgow,2022,23/04/2022,WC,R1,6,3,RAMIREZ_MORALES_Santiago,COL,10009039774,27.77808219,24,24.038,26.642,1.302,2,
3898,Glasgow,2022,23/04/2022,WC,R1,6,4,ESOW_Esow,IND,10050873046,21.13424658,9,14.656,23.576,4.46,4,
3899,Glasgow,2022,23/04/2022,WC,R1,6,5,CSENG?I_Bálint,HUN,10074984418,20.46849315,9,11.819,20.967,4.574,4,
3900,Glasgow,2022,23/04/2022,WC,R1,6,6,BOHUSLÁVEK_Mat?j,CZE,10009903983,23.7260274,9,8.591,18.011,4.71,4,
3901,Glasgow,2022,23/04/2022,WC,R1,6,7,BIANCHI_Matteo,ITA,10028995102,20.51780822,10.169,8.796,14.688,2.946,3,
3902,Glasgow,2022,23/04/2022,WC,Rep,1,1,MOHD_ZONIS_Muhammad_Fadhil,MAS,10010645732,24.40273973,19.76,21.377,25.089,1.856,4,
3903,Glasgow,2022,23/04/2022,WC,Rep,1,2,TRUMAN_Joseph,GBR,10017950943,25.20273973,26.663,26.67,28.522,0.926,2,
3904,Glasgow,2022,23/04/2022,WC,Rep,1,3,SZALONTAY_Sándor,HUN,10007073506,31.82739726,21.946,22.021,23.713,0.846,3,
3905,Glasgow,2022,23/04/2022,WC,Rep,1,4,ROCHNA_Daniel,POL,10015915559,22.6630137,2.274,11.786,19.316,3.765,5,
3906,Glasgow,2022,23/04/2022,WC,Rep,1,5,ANGSUTHASAWIT_Jai,THA,10009009159,27.2,28.882,28.363,30.249,0.943,1,
3907,Glasgow,2022,23/04/2022,WC,Rep,2,1,HELAL_Rayan,FRA,10015683567,23.26849315,27.469,27.792,29.712,0.96,2,
3908,Glasgow,2022,23/04/2022,WC,Rep,2,2,CARLIN_Jack,GBR,10009967641,25.01643836,30.226,30.24,31.856,0.808,1,
3909,Glasgow,2022,23/04/2022,WC,Rep,2,3,PAUL_Nicholas,TTO,10010821241,23.59726027,27.221,27.055,30.575,1.76,3,
3910,Glasgow,2022,23/04/2022,WC,Rep,2,4,RAMIREZ_MORALES_Santiago,COL,10009039774,27.77808219,24.038,23.921,26.461,1.27,4,
3911,Glasgow,2022,23/04/2022,WC,Rep,2,5,BRETAS_Sotirios,GRE,10006063086,32.1369863,16.796,16.521,20.389,1.934,5,
3912,Glasgow,2022,23/04/2022,WC,Rep,3,1,LANDERNEAU_Melvin,FRA,10010713329,24.58356164,19.642,24.191,31.543,3.676,4,
3913,Glasgow,2022,23/04/2022,WC,Rep,3,2,RAJKOWSKI_Patryk,POL,10009176281,26.18356164,24.44,24.597,26.489,0.946,2,
3914,Glasgow,2022,23/04/2022,WC,Rep,3,3,BROWNE_Kwesi,TTO,10009010876,28.24383562,26.087,26.03,27.564,0.767,1,
3915,Glasgow,2022,23/04/2022,WC,Rep,3,4,SPIES_Jean,RSA,10007351671,32.42465753,17.173,17.397,19.933,1.268,5,
3916,Glasgow,2022,23/04/2022,WC,Rep,3,5,ROWLEY_Conor,IRL,10010664829,24.06027397,20.317,19.58,22.936,1.678,3,
3917,Glasgow,2022,23/04/2022,WC,Rep,4,1,SHINZAN_Kyohei,JPN,10007827880,28.49041096,17.331,20.116,24.682,2.283,2,
3918,Glasgow,2022,23/04/2022,WC,Rep,4,2,EILERS_Joachim,GER,10006379247,32.07945205,31.298,31.145,32.731,0.793,1,
3919,Glasgow,2022,23/04/2022,WC,Rep,4,3,ESOW_Esow,IND,10050873046,21.13424658,14.656,16.339,23.405,3.533,3,
3920,Glasgow,2022,23/04/2022,WC,Rep,4,4,BIANCHI_Matteo,ITA,10028995102,20.51780822,8.796,10.41,15.728,2.659,5,
3921,Glasgow,2022,23/04/2022,WC,Rep,4,5,SYDNEY_Je'Land,CAN,10015718327,,14.245,10.626,18.114,3.744,4,
3922,Glasgow,2022,23/04/2022,WC,Rep,5,1,BÁBEK_Tomáš,CZE,10004612534,34.90958904,27.295,27.399,29.001,0.801,1,
3923,Glasgow,2022,23/04/2022,WC,Rep,5,2,MARTINEZ_CHORRO_Alejandro,ESP,10011152354,23.92054795,16.319,18.563,23.851,2.644,3,
3924,Glasgow,2022,23/04/2022,WC,Rep,5,3,ELKATHCHOONGO_David,IND,10095274996,18.60273973,18.457,18.498,25.114,3.308,2,
3925,Glasgow,2022,23/04/2022,WC,Rep,5,4,DODYK_Ryan,CAN,10064209839,25.4,12.118,12.989,20.337,3.674,4,
3926,Glasgow,2022,23/04/2022,WC,Rep,5,5,CSENG?I_Bálint,HUN,10074984418,20.46849315,11.819,9.654,17.31,3.828,5,
3927,Glasgow,2022,23/04/2022,WC,Rep,6,1,TJON_EN_FA_Jaïr,SUR,10117936018,28.52876712,23.309,23.752,26.154,1.201,2,
3928,Glasgow,2022,23/04/2022,WC,Rep,6,2,TURNBULL_Hamish,TIN,10015483305,22.79452055,19.924,21.055,26.109,2.527,3,
3929,Glasgow,2022,23/04/2022,WC,Rep,6,3,BOHUSLÁVEK_Mat?j,CZE,10009903983,23.7260274,8.591,14.27,21.234,3.482,4,
3930,Glasgow,2022,23/04/2022,WC,Rep,6,4,MATSUI_Koyu,RKD,10090680735,29.59726027,25.622,25.153,27.471,1.159,1,
3931,Glasgow,2022,23/04/2022,WC,Rep,6,5,LIVANOS_Konstantinos,GRE,10081023272,20.51232877,8.301,7.455,15.887,4.216,5,
3932,Glasgow,2022,23/04/2022,WC,R2,1,1,RICHARDSON_Matthew,AUS,10015145724,23.03287671,25.835,26.662,29.364,1.351,3,
3933,Glasgow,2022,23/04/2022,WC,R2,1,2,LAVREYSEN_Harrie,NED,10009535686,25.1260274,32.752,32.703,34.511,0.904,1,
3934,Glasgow,2022,23/04/2022,WC,R2,1,3,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,26.42465753,25.13,25.264,26.934,0.835,4,
3935,Glasgow,2022,23/04/2022,WC,R2,1,4,HELAL_Rayan,FRA,10015683567,23.26849315,27.792,27.693,29.585,0.946,2,
3936,Glasgow,2022,23/04/2022,WC,R2,1,5,TJON_EN_FA_Jaïr,SUR,10117936018,28.52876712,23.752,23.648,25.992,1.172,5,
