Location,Year,Date,Event,Stage,Round,Heat,Athlete,Country,Age,Final_Rank,Rank,Time,Avg Speed
London,2018,2018-12-16,NC,R16,1,1,CARLIN Jack,TIN,,4.0,1.0,10.236,
London,2018,2018-12-16,NC,R16,1,1,MORENO SANCHEZ Jose,ESP,,28.0,2.0,10.559000000000001,
London,2018,2018-12-16,NC,R16,1,2,TJON EN FA Jair,SUR,,6.0,1.0,10.444,
London,2018,2018-12-16,NC,R16,1,2,ARCHAMBAULT Joel,PTM,,27.0,2.0,11.048,
London,2018,2018-12-16,NC,R16,1,3,OWENS Ryan,GBR,,7.0,1.0,10.259,
London,2018,2018-12-16,NC,R16,1,3,TKACHEV Aleksei,RUS,,26.0,2.0,10.738,
London,2018,2018-12-16,NC,R16,1,4,RUDYK Mateusz,POL,,8.0,1.0,10.599,
London,2018,2018-12-16,NC,R16,1,4,VYNOKUROV Andrii,UKR,,25.0,2.0,10.673,
London,2018,2018-12-16,NC,R16,1,5,KENNY Jason,GBR,,9.0,1.0,10.609,
London,2018,2018-12-16,NC,R16,1,5,SAHROM Muhammad Shah Firdaus,MAS,,24.0,2.0,12.157,
London,2018,2018-12-16,NC,R16,1,6,OH Jeseok,KOR,,16.0,1.0,10.426,
London,2018,2018-12-16,NC,R16,1,6,BOS Theo,BCC,,17.0,2.0,10.429,
London,2018,2018-12-16,NC,R16,1,7,LENDEL Vasilijus,LTU,,10.0,1.0,10.239,
London,2018,2018-12-16,NC,R16,1,7,SZALONTAY Sandor,HUN,,23.0,2.0,10.520000000000001,
London,2018,2018-12-16,NC,R16,1,8,AWANG Mohd Azizulhasni,MAS,,15.0,1.0,10.216,
London,2018,2018-12-16,NC,R16,1,8,PHILLIP Njisane,TTO,,18.0,2.0,10.28,
London,2018,2018-12-16,NC,R16,1,9,QUINTERO CHAVARRO Kevin Santiago,COL,,14.0,1.0,10.365,
London,2018,2018-12-16,NC,R16,1,9,LAFARGUE Quentin,FRA,,19.0,2.0,10.369,
London,2018,2018-12-16,NC,R16,1,10,LANDERNEAU Melvin,FRA,,13.0,1.0,10.378,
London,2018,2018-12-16,NC,R16,1,10,BARRETTE Hugo,CAN,,20.0,2.0,10.382,
London,2018,2018-12-16,NC,R16,1,11,BOTTICHER Stefan,GER,,11.0,1.0,10.357,
London,2018,2018-12-16,NC,R16,1,11,KELEMEN Pavel,CZE,,22.0,2.0,10.421,
London,2018,2018-12-16,NC,R16,1,12,DORNBACH Maximilian,GER,,12.0,1.0,10.528,
London,2018,2018-12-16,NC,R16,1,12,PERALTA GASCON Juan,ESP,,21.0,2.0,10.577,
London,2018,2018-12-16,NC,R8,1,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.075,
London,2018,2018-12-16,NC,R8,1,1,DORNBACH Maximilian,GER,,12.0,2.0,10.155,
London,2018,2018-12-16,NC,R8,1,2,HOOGLAND Jeffrey,NED,,3.0,1.0,10.107,
London,2018,2018-12-16,NC,R8,1,2,BOTTICHER Stefan,GER,,11.0,2.0,10.149,
London,2018,2018-12-16,NC,R8,1,3,GLAETZER Matthew,AUS,,2.0,1.0,10.179,
London,2018,2018-12-16,NC,R8,1,3,LANDERNEAU Melvin,FRA,,13.0,2.0,10.333,
London,2018,2018-12-16,NC,R8,1,4,PAUL Nicholas,TTO,,5.0,1.0,10.174,
London,2018,2018-12-16,NC,R8,1,4,QUINTERO CHAVARRO Kevin Santiago,COL,,14.0,2.0,10.253,
London,2018,2018-12-16,NC,R8,1,5,CARLIN Jack,TIN,,4.0,1.0,10.262,
London,2018,2018-12-16,NC,R8,1,5,AWANG Mohd Azizulhasni,MAS,,15.0,2.0,10.275,
London,2018,2018-12-16,NC,R8,1,6,TJON EN FA Jair,SUR,,6.0,1.0,10.27,
London,2018,2018-12-16,NC,R8,1,6,LENDEL Vasilijus,LTU,,10.0,2.0,10.272,
London,2018,2018-12-16,NC,R8,1,7,OWENS Ryan,GBR,,7.0,1.0,10.344,
London,2018,2018-12-16,NC,R8,1,7,OH Jeseok,KOR,,16.0,2.0,10.376999999999999,
London,2018,2018-12-16,NC,R8,1,8,RUDYK Mateusz,POL,,8.0,1.0,10.271,
London,2018,2018-12-16,NC,R8,1,8,KENNY Jason,GBR,,9.0,2.0,10.346,
London,2018,2018-12-16,NC,QF,1,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.33,
London,2018,2018-12-16,NC,QF,1,1,RUDYK Mateusz,POL,,8.0,2.0,10.411,
London,2018,2018-12-16,NC,QF,1,2,HOOGLAND Jeffrey,NED,,3.0,1.0,9.889,
London,2018,2018-12-16,NC,QF,1,2,OWENS Ryan,GBR,,7.0,2.0,9.918,
London,2018,2018-12-16,NC,QF,1,3,GLAETZER Matthew,AUS,,2.0,1.0,10.266,
London,2018,2018-12-16,NC,QF,1,3,TJON EN FA Jair,SUR,,6.0,2.0,10.42,
London,2018,2018-12-16,NC,QF,1,4,CARLIN Jack,TIN,,4.0,1.0,10.669,
London,2018,2018-12-16,NC,QF,1,4,PAUL Nicholas,TTO,,5.0,2.0,REL,
London,2018,2018-12-16,NC,SF,1,1,LAVREYSEN Harrie,NED,,1.0,2.0,15.459999999999999,
London,2018,2018-12-16,NC,SF,1,1,CARLIN Jack,TIN,,4.0,1.0,11.014,
London,2018,2018-12-16,NC,SF,1,2,GLAETZER Matthew,AUS,,2.0,1.0,10.536,
London,2018,2018-12-16,NC,SF,1,2,HOOGLAND Jeffrey,NED,,3.0,2.0,10.629999999999999,
London,2018,2018-12-16,NC,F,1,G,LAVREYSEN Harrie,NED,,1.0,1.0,10.108,
London,2018,2018-12-16,NC,F,1,G,GLAETZER Matthew,AUS,,2.0,2.0,10.200000000000001,
London,2018,2018-12-16,NC,F,1,B,HOOGLAND Jeffrey,NED,,3.0,2.0,10.472000000000001,
London,2018,2018-12-16,NC,F,1,B,CARLIN Jack,TIN,,4.0,1.0,10.451,
Berlin,2018,2018-12-02,NC,R16,1,1,BUCHLI Matthijs,BCC,,2.0,1.0,10.468,
Berlin,2018,2018-12-02,NC,R16,1,1,YAKUSHEVSKIY Pavel,RUS,,,2.0,10.541,
Berlin,2018,2018-12-02,NC,R16,1,2,PAUL Nicholas,TTO,,,1.0,10.256,
Berlin,2018,2018-12-02,NC,R16,1,2,SARNECKI Rafal,POL,,,2.0,10.584,
Berlin,2018,2018-12-02,NC,R16,1,3,HELAL Rayan,FRA,,3.0,1.0,10.282,
Berlin,2018,2018-12-02,NC,R16,1,3,OH Jeseok,KOR,,,2.0,10.511,
Berlin,2018,2018-12-02,NC,R16,1,4,XU Chao,CHN,,,1.0,10.299,
Berlin,2018,2018-12-02,NC,R16,1,4,TJON EN FA Jair,SUR,,,2.0,10.322999999999999,
Berlin,2018,2018-12-02,NC,R16,1,5,LEVY Maximilian,GER,,,1.0,10.38,
Berlin,2018,2018-12-02,NC,R16,1,5,FUKAYA Tomohiro,JPN,,,2.0,10.39,
Berlin,2018,2018-12-02,NC,R16,1,6,KENNY Jason,GBR,,,1.0,10.341,
Berlin,2018,2018-12-02,NC,R16,1,6,BOTTICHER Stefan,GER,,,2.0,10.58,
Berlin,2018,2018-12-02,NC,R16,1,7,DMITRIEV Denis,RUS,,,1.0,10.539,
Berlin,2018,2018-12-02,NC,R16,1,7,QUINTERO CHAVARRO Kevin Santiago,COL,,,2.0,10.568999999999999,
Berlin,2018,2018-12-02,NC,R16,1,8,HINDES Philip,GBR,,,1.0,10.332,
Berlin,2018,2018-12-02,NC,R16,1,8,VYNOKUROV Andrii,UKR,,,2.0,10.440000000000001,
Berlin,2018,2018-12-02,NC,R16,1,9,KELEMEN Pavel,CZE,,,1.0,10.382,
Berlin,2018,2018-12-02,NC,R16,1,9,WAGNER Robin,CZE,,,2.0,10.433,
Berlin,2018,2018-12-02,NC,R16,1,10,LENDEL Vasilijus,LTU,,,1.0,10.148,
Berlin,2018,2018-12-02,NC,R16,1,10,LIGTLEE Sam,NED,,,2.0,10.19,
Berlin,2018,2018-12-02,NC,R16,1,11,TRUMAN Joseph,TIN,,,1.0,10.258,
Berlin,2018,2018-12-02,NC,R16,1,11,PHILLIP Njisane,TTO,,,2.0,12.485,
Berlin,2018,2018-12-02,NC,R16,1,12,PERALTA GASCON Juan,ESP,,,1.0,10.429,
Berlin,2018,2018-12-02,NC,R16,1,12,BARRETTE Hugo,CAN,,,2.0,REL,
Berlin,2018,2018-12-02,NC,R8,1,1,RUDYK Mateusz,POL,,4.0,1.0,10.305,
Berlin,2018,2018-12-02,NC,R8,1,1,PERALTA GASCON Juan,ESP,,,2.0,10.484,
Berlin,2018,2018-12-02,NC,R8,1,2,TRUMAN Joseph,TIN,,,1.0,10.114,
Berlin,2018,2018-12-02,NC,R8,1,2,HOOGLAND Jeffrey,NED,,,2.0,10.151000000000002,
Berlin,2018,2018-12-02,NC,R8,1,3,GLAETZER Matthew,AUS,,1.0,1.0,10.293,
Berlin,2018,2018-12-02,NC,R8,1,3,LENDEL Vasilijus,LTU,,,2.0,10.372,
Berlin,2018,2018-12-02,NC,R8,1,4,KELEMEN Pavel,CZE,,,1.0,10.248,
Berlin,2018,2018-12-02,NC,R8,1,4,CALEYRON Quentin,FRA,,,2.0,10.337,
Berlin,2018,2018-12-02,NC,R8,1,5,BUCHLI Matthijs,BCC,,2.0,1.0,10.122,
Berlin,2018,2018-12-02,NC,R8,1,5,HINDES Philip,GBR,,,2.0,10.946,
Berlin,2018,2018-12-02,NC,R8,1,6,DMITRIEV Denis,RUS,,,1.0,10.41,
Berlin,2018,2018-12-02,NC,R8,1,6,PAUL Nicholas,TTO,,,2.0,10.473,
Berlin,2018,2018-12-02,NC,R8,1,7,HELAL Rayan,FRA,,3.0,1.0,10.279,
Berlin,2018,2018-12-02,NC,R8,1,7,KENNY Jason,GBR,,,2.0,10.427999999999999,
Berlin,2018,2018-12-02,NC,R8,1,8,LEVY Maximilian,GER,,,1.0,10.208,
Berlin,2018,2018-12-02,NC,R8,1,8,XU Chao,CHN,,,2.0,10.287,
Berlin,2018,2018-12-02,NC,QF,1,1,RUDYK Mateusz,POL,,4.0,1.0,10.049,
Berlin,2018,2018-12-02,NC,QF,1,1,LEVY Maximilian,GER,,,2.0,15.033,
Berlin,2018,2018-12-02,NC,QF,1,2,HELAL Rayan,FRA,,3.0,1.0,10.25,
Berlin,2018,2018-12-02,NC,QF,1,2,TRUMAN Joseph,TIN,,,2.0,10.289,
Berlin,2018,2018-12-02,NC,QF,1,3,GLAETZER Matthew,AUS,,1.0,1.0,10.22,
Berlin,2018,2018-12-02,NC,QF,1,3,DMITRIEV Denis,RUS,,,2.0,10.269,
Berlin,2018,2018-12-02,NC,QF,1,4,BUCHLI Matthijs,BCC,,2.0,1.0,10.271,
Berlin,2018,2018-12-02,NC,QF,1,4,KELEMEN Pavel,CZE,,,2.0,10.307,
Berlin,2018,2018-12-02,NC,SF,1,1,BUCHLI Matthijs,BCC,,2.0,1.0,10.296,
Berlin,2018,2018-12-02,NC,SF,1,1,RUDYK Mateusz,POL,,4.0,2.0,10.439,
Berlin,2018,2018-12-02,NC,SF,1,2,GLAETZER Matthew,AUS,,1.0,1.0,10.22,
Berlin,2018,2018-12-02,NC,SF,1,2,HELAL Rayan,FRA,,3.0,2.0,10.306000000000001,
Berlin,2018,2018-12-02,NC,F,1,G,GLAETZER Matthew,AUS,,1.0,1.0,10.223,
Berlin,2018,2018-12-02,NC,F,1,G,BUCHLI Matthijs,BCC,,2.0,2.0,10.255,
Berlin,2018,2018-12-02,NC,F,1,B,HELAL Rayan,FRA,,3.0,1.0,10.419,
Berlin,2018,2018-12-02,NC,F,1,B,RUDYK Mateusz,POL,,4.0,2.0,10.459,
Milton,2018,2018-10-28,NC,R16,1,1,BARRETTE Hugo,CAN,,16.0,1.0,10.178,
Milton,2018,2018-10-28,NC,R16,1,1,MITCHELL Ethan,NZL,,17.0,2.0,10.225000000000001,
Milton,2018,2018-10-28,NC,R16,1,2,BAUGE Gregory,FRA,,5.0,1.0,10.595,
Milton,2018,2018-10-28,NC,R16,1,2,MORENO SANCHEZ Jose,ESP,,28.0,2.0,10.676,
Milton,2018,2018-10-28,NC,R16,1,3,RUDYK Mateusz,POL,,9.0,1.0,10.204,
Milton,2018,2018-10-28,NC,R16,1,3,PERALTA GASCON Juan,ESP,,27.0,2.0,10.293000000000001,
Milton,2018,2018-10-28,NC,R16,1,4,D'ALMEIDA Michael,FRA,,10.0,1.0,10.128,
Milton,2018,2018-10-28,NC,R16,1,4,DORNBACH Maximilian,GER,,26.0,2.0,10.835,
Milton,2018,2018-10-28,NC,R16,1,5,FUKAYA Tomohiro,JPN,,6.0,1.0,10.389,
Milton,2018,2018-10-28,NC,R16,1,5,SARNECKI Rafal,POL,,25.0,2.0,REL,
Milton,2018,2018-10-28,NC,R16,1,6,DMITRIEV Denis,RUS,,7.0,1.0,10.236,
Milton,2018,2018-10-28,NC,R16,1,6,VYNOKUROV Andrii,UKR,,24.0,2.0,10.372,
Milton,2018,2018-10-28,NC,R16,1,7,TJON EN FA Jair,SUR,,15.0,1.0,10.204,
Milton,2018,2018-10-28,NC,R16,1,7,KELEMEN Pavel,CZE,,18.0,2.0,10.224,
Milton,2018,2018-10-28,NC,R16,1,8,BOS Theo,BCC,,8.0,1.0,10.179,
Milton,2018,2018-10-28,NC,R16,1,8,AWANG Mohd Azizulhasni,MAS,,23.0,2.0,10.179,
Milton,2018,2018-10-28,NC,R16,1,9,WAKIMOTO Yuta,JPC,,14.0,1.0,10.371,
Milton,2018,2018-10-28,NC,R16,1,9,OWENS Ryan,GBR,,19.0,2.0,10.388,
Milton,2018,2018-10-28,NC,R16,1,10,WEBSTER Sam,NZL,,11.0,1.0,10.237,
Milton,2018,2018-10-28,NC,R16,1,10,YAKUSHEVSKIY Pavel,RUS,,22.0,2.0,10.46,
Milton,2018,2018-10-28,NC,R16,1,11,HINDES Philip,GBR,,12.0,1.0,10.255,
Milton,2018,2018-10-28,NC,R16,1,11,ENGLER Eric,GER,,21.0,2.0,10.381,
Milton,2018,2018-10-28,NC,R16,1,12,LENDEL Vasilijus,LTU,,13.0,1.0,10.249,
Milton,2018,2018-10-28,NC,R16,1,12,KAWABATA Tomoyuki,JPN,,20.0,2.0,10.274000000000001,
Milton,2018,2018-10-28,NC,R8,1,1,GLAETZER Matthew,AUS,,1.0,1.0,10.182,
Milton,2018,2018-10-28,NC,R8,1,1,LENDEL Vasilijus,LTU,,13.0,2.0,10.279,
Milton,2018,2018-10-28,NC,R8,1,2,LAVREYSEN Harrie,NED,,2.0,1.0,10.262,
Milton,2018,2018-10-28,NC,R8,1,2,HINDES Philip,GBR,,12.0,2.0,10.332,
Milton,2018,2018-10-28,NC,R8,1,3,HOOGLAND Jeffrey,NED,,3.0,1.0,10.159,
Milton,2018,2018-10-28,NC,R8,1,3,WEBSTER Sam,NZL,,11.0,2.0,REL,
Milton,2018,2018-10-28,NC,R8,1,4,HART Nathan,AUS,,4.0,1.0,10.196,
Milton,2018,2018-10-28,NC,R8,1,4,WAKIMOTO Yuta,JPC,,14.0,2.0,10.241,
Milton,2018,2018-10-28,NC,R8,1,5,BOS Theo,BCC,,8.0,1.0,10.728,
Milton,2018,2018-10-28,NC,R8,1,5,BARRETTE Hugo,CAN,,16.0,2.0,10.792,
Milton,2018,2018-10-28,NC,R8,1,6,BAUGE Gregory,FRA,,5.0,1.0,10.155,
Milton,2018,2018-10-28,NC,R8,1,6,TJON EN FA Jair,SUR,,15.0,2.0,10.173,
Milton,2018,2018-10-28,NC,R8,1,7,DMITRIEV Denis,RUS,,7.0,1.0,10.213,
Milton,2018,2018-10-28,NC,R8,1,7,RUDYK Mateusz,POL,,9.0,2.0,10.226999999999999,
Milton,2018,2018-10-28,NC,R8,1,8,FUKAYA Tomohiro,JPN,,6.0,1.0,10.382,
Milton,2018,2018-10-28,NC,R8,1,8,D'ALMEIDA Michael,FRA,,10.0,2.0,10.401,
Milton,2018,2018-10-28,NC,QF,1,1,GLAETZER Matthew,AUS,,1.0,1.0,10.49,
Milton,2018,2018-10-28,NC,QF,1,1,FUKAYA Tomohiro,JPN,,6.0,2.0,10.568,
Milton,2018,2018-10-28,NC,QF,1,2,LAVREYSEN Harrie,NED,,2.0,1.0,10.221,
Milton,2018,2018-10-28,NC,QF,1,2,DMITRIEV Denis,RUS,,7.0,2.0,10.268,
Milton,2018,2018-10-28,NC,QF,1,3,HOOGLAND Jeffrey,NED,,3.0,1.0,10.209,
Milton,2018,2018-10-28,NC,QF,1,3,BAUGE Gregory,FRA,,5.0,2.0,10.442,
Milton,2018,2018-10-28,NC,QF,1,4,HART Nathan,AUS,,4.0,1.0,10.384,
Milton,2018,2018-10-28,NC,QF,1,4,BOS Theo,BCC,,8.0,2.0,11.157,
Milton,2018,2018-10-28,NC,SF,1,1,GLAETZER Matthew,AUS,,1.0,1.0,10.218,
Milton,2018,2018-10-28,NC,SF,1,1,HART Nathan,AUS,,4.0,2.0,10.246,
Milton,2018,2018-10-28,NC,SF,1,2,LAVREYSEN Harrie,NED,,2.0,1.0,10.194,
Milton,2018,2018-10-28,NC,SF,1,2,HOOGLAND Jeffrey,NED,,3.0,2.0,10.458,
Milton,2018,2018-10-28,NC,F,1,G,GLAETZER Matthew,AUS,,1.0,2.0,10.013000000000002,
Milton,2018,2018-10-28,NC,F,1,G,LAVREYSEN Harrie,NED,,2.0,1.0,9.912,
Milton,2018,2018-10-28,NC,F,1,B,HOOGLAND Jeffrey,NED,,3.0,1.0,10,
Milton,2018,2018-10-28,NC,F,1,B,HART Nathan,AUS,,4.0,2.0,10.044,
Cairo,2023,2023-03-17,NC,QF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.265,
Cairo,2023,2023-03-17,NC,QF,2,1,TJON EN FA Jair,SUR,,5.0,2.0,10.395000000000001,
Cairo,2023,2023-03-17,NC,QF,2,2,YAKOVLEV Mikhail,ISR,,2.0,1.0,10.061,
Cairo,2023,2023-03-17,NC,QF,2,2,TRUMAN Joseph,TIN,,6.0,2.0,10.125,
Cairo,2023,2023-03-17,NC,QF,2,3,RUDYK Mateusz,POL,,4.0,1.0,10.361,
Cairo,2023,2023-03-17,NC,QF,2,3,VIGIER Sebastien,FRA,,7.0,2.0,10.397,
Cairo,2023,2023-03-17,NC,QF,2,4,OTA Kaiya,JPN,,3.0,1.0,10.061,
Cairo,2023,2023-03-17,NC,QF,2,4,TERASAKI Kohei,RKD,,8.0,2.0,10.12,
Cairo,2023,2023-03-17,NC,SF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.071,
Cairo,2023,2023-03-17,NC,SF,2,1,OTA Kaiya,JPN,,3.0,2.0,10.278,
Cairo,2023,2023-03-17,NC,SF,2,2,YAKOVLEV Mikhail,ISR,,2.0,1.0,10.468,
Cairo,2023,2023-03-17,NC,SF,2,2,RUDYK Mateusz,POL,,4.0,2.0,10.491999999999999,
Cairo,2023,2023-03-17,NC,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,10.019,
Cairo,2023,2023-03-17,NC,F,2,G,YAKOVLEV Mikhail,ISR,,2.0,2.0,11.862,
Cairo,2023,2023-03-17,NC,F,2,B,OTA Kaiya,JPN,,3.0,1.0,10.364,
Cairo,2023,2023-03-17,NC,F,2,B,RUDYK Mateusz,POL,,4.0,2.0,10.481000000000002,
Jakarta,2023,2023-02-26,NC,QF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.017,
Jakarta,2023,2023-02-26,NC,QF,2,1,RICHARDSON Matthew,AUS,,8.0,2.0,10.017,
Jakarta,2023,2023-02-26,NC,QF,2,2,YAKOVLEV Mikhail,ISR,,3.0,1.0,9.812,
Jakarta,2023,2023-02-26,NC,QF,2,2,AWANG Mohd Azizulhasni,MAS,,7.0,2.0,10.008999999999999,
Jakarta,2023,2023-02-26,NC,QF,2,3,OTA Kaiya,JPN,,2.0,1.0,9.804,
Jakarta,2023,2023-02-26,NC,QF,2,3,HOOGLAND Jeffrey,NED,,5.0,2.0,13.823,
Jakarta,2023,2023-02-26,NC,QF,2,4,ZHOU Yu,CHN,,4.0,1.0,10.184,
Jakarta,2023,2023-02-26,NC,QF,2,4,VIGIER Sebastien,FRA,,6.0,2.0,10.238,
Jakarta,2023,2023-02-26,NC,SF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.109,
Jakarta,2023,2023-02-26,NC,SF,2,1,ZHOU Yu,CHN,,4.0,2.0,11.622,
Jakarta,2023,2023-02-26,NC,SF,2,2,OTA Kaiya,JPN,,2.0,1.0,9.895,
Jakarta,2023,2023-02-26,NC,SF,2,2,YAKOVLEV Mikhail,ISR,,3.0,2.0,16.259999999999998,
Jakarta,2023,2023-02-26,NC,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.563,
Jakarta,2023,2023-02-26,NC,F,2,G,OTA Kaiya,JPN,,2.0,2.0,9.653,
Jakarta,2023,2023-02-26,NC,F,2,B,YAKOVLEV Mikhail,ISR,,3.0,1.0,9.875,
Jakarta,2023,2023-02-26,NC,F,2,B,ZHOU Yu,CHN,,4.0,2.0,9.965,
Paris,2022,2022-10-15,WCH,SF,2,1,LAVREYSEN Harrie,NED,25.605479452054794,1.0,1.0,9.699,72.47835715723778
Paris,2022,2022-10-15,WCH,SF,2,1,RUDYK Mateusz,POL,27.257534246575343,4.0,2.0,9.845,69.67966708603504
Paris,2022,2022-10-15,WCH,SF,2,2,RICHARDSON Matthew,AUS,,2.0,1.0,9.684,73.5444330949949
Paris,2022,2022-10-15,WCH,SF,2,2,GLAETZER Matthew,AUS,,3.0,2.0,9.722,73.43192248852627
Paris,2022,2022-10-15,WCH,F,2,G,LAVREYSEN Harrie,NED,25.605479452054794,1.0,1.0,9.773,74.33409043981004
Paris,2022,2022-10-15,WCH,F,2,G,RICHARDSON Matthew,AUS,,2.0,2.0,9.856,73.16329641296616
Paris,2022,2022-10-15,WCH,F,2,B,GLAETZER Matthew,AUS,,3.0,1.0,9.964,73.18560683065664
Paris,2022,2022-10-15,WCH,F,2,B,RUDYK Mateusz,POL,27.257534246575343,4.0,2.0,10.223,71.56346287645363
Cali,2022,2022-07-10,NC,QF,2,1,LAVREYSEN Harrie,NED,25.339726027397262,2.0,1.0,10.206,70.18227897455893
Cali,2022,2022-07-10,NC,QF,2,1,LANDERNEAU Melvin,FRA,24.797260273972604,7.0,2.0,10.306,68.91271056661562
Cali,2022,2022-07-10,NC,QF,2,2,PAUL Nicholas,TTO,23.81095890410959,1.0,1.0,10.338,71.50660442943688
Cali,2022,2022-07-10,NC,QF,2,2,ZHOU Yu,CHN,23.526027397260275,6.0,2.0,11.052,67.17044500419814
Cali,2022,2022-07-10,NC,QF,2,3,HOOGLAND Jeffrey,NED,29.336986301369862,3.0,1.0,10.009,72.85237276130731
Cali,2022,2022-07-10,NC,QF,2,3,RAMIREZ MORALES Santiago,COL,27.991780821917807,8.0,2.0,10.297,71.8132854578097
Cali,2022,2022-07-10,NC,QF,2,4,ORTEGA FONTALVO Cristian David,COL,21.791780821917808,4.0,1.0,10.215,71.38607971445568
Cali,2022,2022-07-10,NC,QF,2,4,DÖRNBACH Maximilian,GER,,5.0,2.0,10.248,70.83825265643448
Cali,2022,2022-07-10,NC,SF,2,1,LAVREYSEN Harrie,NED,25.339726027397262,2.0,1.0,10.15,72.47106190236538
Cali,2022,2022-07-10,NC,SF,2,1,ORTEGA FONTALVO Cristian David,COL,21.791780821917808,4.0,2.0,10.353,71.8132854578097
Cali,2022,2022-07-10,NC,SF,2,2,PAUL Nicholas,TTO,23.81095890410959,1.0,1.0,9.825,71.11111111111111
Cali,2022,2022-07-10,NC,SF,2,2,HOOGLAND Jeffrey,NED,29.336986301369862,3.0,2.0,10.087,68.13665184063593
Cali,2022,2022-07-10,NC,F,2,G,PAUL Nicholas,TTO,23.81095890410959,1.0,1.0,9.814,73.45439706182412
Cali,2022,2022-07-10,NC,F,2,G,LAVREYSEN Harrie,NED,25.339726027397262,2.0,2.0,9.826,72.61724659606658
Cali,2022,2022-07-10,NC,F,2,B,HOOGLAND Jeffrey,NED,29.336986301369862,3.0,1.0,10.78,70.27818448023426
Cali,2022,2022-07-10,NC,F,2,B,ORTEGA FONTALVO Cristian David,COL,21.791780821917808,4.0,2.0,24.752,69.43105110896818
Milton,2022,2022-05-15,NC,QF,2,1,RICHARDSON Matthew,AUS,23.09315068493151,1.0,1.0,10.114,67.73920406435225
Milton,2022,2022-05-15,NC,QF,2,1,LIGTLEE Sam,BCC,24.438356164383563,6.0,2.0,10.209000000000001,62.70138465557782
Milton,2022,2022-05-15,NC,QF,2,2,HOOGLAND Jeffrey,NED,29.183561643835617,2.0,1.0,9.919,71.67031654389807
Milton,2022,2022-05-15,NC,QF,2,2,GLAETZER Matthew,AUS,29.742465753424657,5.0,2.0,9.938,72.12260843433837
Milton,2022,2022-05-15,NC,QF,2,3,RUDYK Mateusz,POL,26.838356164383562,4.0,1.0,10.26,71.32243684992571
Milton,2022,2022-05-15,NC,QF,2,3,YAMASAKI Kento,RKD,29.427397260273974,7.0,2.0,10.315999999999999,70.47078398747186
Milton,2022,2022-05-15,NC,QF,2,4,CARLIN Jack,TIN,25.076712328767123,3.0,1.0,10.284,70.1959637320854
Milton,2022,2022-05-15,NC,QF,2,4,OBARA Yuta,JPN,26.224657534246575,8.0,2.0,10.433,70.01166861143524
Milton,2022,2022-05-15,NC,SF,2,1,RICHARDSON Matthew,AUS,23.09315068493151,1.0,1.0,9.83,72.95571993109738
Milton,2022,2022-05-15,NC,SF,2,1,CARLIN Jack,TIN,25.076712328767123,3.0,2.0,10.01,70.90103397341211
Milton,2022,2022-05-15,NC,SF,2,2,HOOGLAND Jeffrey,NED,29.183561643835617,2.0,1.0,10.184,70.49148227922458
Milton,2022,2022-05-15,NC,SF,2,2,RUDYK Mateusz,POL,26.838356164383562,4.0,2.0,10.199,71.13218731475993
Milton,2022,2022-05-15,NC,F,2,G,RICHARDSON Matthew,AUS,23.09315068493151,1.0,1.0,9.945,72.31820008035356
Milton,2022,2022-05-15,NC,F,2,G,HOOGLAND Jeffrey,NED,29.183561643835617,2.0,2.0,15.193999999999999,70.85219444991144
Milton,2022,2022-05-15,NC,F,2,B,CARLIN Jack,TIN,25.076712328767123,3.0,1.0,10.315,70.00486144871172
Milton,2022,2022-05-15,NC,F,2,B,RUDYK Mateusz,POL,26.838356164383562,4.0,2.0,10.458,68.6367969494757
Glasgow,2022,2022-04-24,NC,QF,2,1,LAVREYSEN Harrie,NED,25.12876712328767,1.0,1.0,10.326,69.82833866744254
Glasgow,2022,2022-04-24,NC,QF,2,1,WAMMES Nick,CAN,22.523287671232875,8.0,2.0,10.439,69.20415224913495
Glasgow,2022,2022-04-24,NC,QF,2,2,PAUL Nicholas,TTO,23.6,4.0,1.0,10.367,70.05935584314489
Glasgow,2022,2022-04-24,NC,QF,2,2,TJON EN FA Jair,SUR,28.53150684931507,7.0,2.0,10.418000000000001,69.0978886756238
Glasgow,2022,2022-04-24,NC,QF,2,3,RICHARDSON Matthew,AUS,23.035616438356165,2.0,2.0,10.131,60.64179230186137
Glasgow,2022,2022-04-24,NC,QF,2,3,CARLIN Jack,GBR,25.019178082191782,5.0,1.0,10.051,50.83309799491669
Glasgow,2022,2022-04-24,NC,QF,2,4,VIGIER Sebastien,FRA,,3.0,1.0,10.312,71.94244604316548
Glasgow,2022,2022-04-24,NC,QF,2,4,CORNISH Thomas,AUS,22.202739726027396,6.0,2.0,10.343,67.56756756756758
Glasgow,2022,2022-04-24,NC,SF,2,1,LAVREYSEN Harrie,NED,25.12876712328767,1.0,1.0,10.106,70.21650087770627
Glasgow,2022,2022-04-24,NC,SF,2,1,VIGIER Sebastien,FRA,,3.0,2.0,10.17,69.60556844547564
