Location,Year,Date,Event,Stage,Heat,Round,Athlete,Country,Age,Final_Rank,Rank,200m,AvgSpeed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange,,
Tokyo,2021,4/08/2021,OLY,R32,9,1,WAKIMOTO_Yuta,JPN,121.6767123,9,1,9.997,72.02160648,26.908,27.616,32.608,2.496,1,0.708,0,0
Tokyo,2021,4/08/2021,OLY,R32,9,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.78356164,20,2,10.081,71.42148596,23.838,23.607,27.685,2.039,2,-0.231,0,0
Tokyo,2021,4/08/2021,OLY,R32,10,1,VIGIER_Sebastien,FRA,,7,1,10.182,70.71302298,29.372,29.443,32.945,1.751,1,0.071,0,0
Tokyo,2021,4/08/2021,OLY,R32,10,1,BARRETTE_Hugo,CAN,30.10684932,19,2,10.202,70.57439718,15.483,15.446,20.974,2.764,2,-0.037,0,0
Tokyo,2021,4/08/2021,OLY,R32,11,1,RAJKOWSKI_Patryk,POL,25.46575342,16,1,10.465,68.80076445,6.262,18.039,28.677,5.319,2,11.777,1,1
Tokyo,2021,4/08/2021,OLY,R32,11,1,XU_Chao,CHN,,18,2,10.756,66.93938267,24.637,23.952,28.31,2.179,1,-0.685,-1,1
Tokyo,2021,4/08/2021,OLY,R32,12,1,WAMMES_Nick,CAN,21.80273973,14,1,10.228,70.39499413,4.649,9.134,18.804,4.835,2,4.485,1,1
Tokyo,2021,4/08/2021,OLY,R32,12,1,BOETTICHER_Stefan,GER,,15,2,10.243,70.29190667,9,3.464,16.212,6.374,1,-5.536,-1,1
Tokyo,2021,4/08/2021,OLY,Rep32,1,1,AWANG_Mohd_Azizulhasni,MAS,121.6767123,10,1,10.056,71.59904535,30.058,30.599,34.789,2.095,1,0.541,0,0
Tokyo,2021,4/08/2021,OLY,Rep32,1,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.78356164,20,2,10.26,70.1754386,23.607,24.139,28.023,1.942,3,0.532,1,1
Tokyo,2021,4/08/2021,OLY,Rep32,1,1,MITCHELL_Ethan,NZL,121.6767123,24,3,10.605,67.89250354,24.037,23.542,27.33,1.894,2,-0.495,-1,1
Tokyo,2021,4/08/2021,OLY,Rep32,2,1,SAHROM_Muhammad_Shah_Firdaus,MAS,25.70684932,12,1,9.667,74.48019034,18.259,21.511,27.057,2.773,2,3.252,1,1
Tokyo,2021,4/08/2021,OLY,Rep32,2,1,BARRETTE_Hugo,CAN,30.10684932,19,2,10.286,69.99805561,15.446,18.134,23.082,2.474,3,2.688,1,1
Tokyo,2021,4/08/2021,OLY,Rep32,2,1,RUDYK_Mateusz,POL,26.06027397,17,3,10.335,69.66618287,33.302,32.687,34.833,1.073,1,-0.615,-2,2
Tokyo,2021,4/08/2021,OLY,Rep32,3,1,TJON_EN_FA_Jair,SUR,27.8109589,13,1,10.016,71.88498403,26.174,26.973,30.373,1.7,2,0.799,1,1
Tokyo,2021,4/08/2021,OLY,Rep32,3,1,XU_Chao,CHN,,18,2,10.078,71.44274658,23.952,24.586,28.658,2.036,3,0.634,1,1
Tokyo,2021,4/08/2021,OLY,Rep32,3,1,HART_Nathan,AUS,121.6767123,23,3,10.201,70.58131556,28.545,27.566,31.392,1.913,1,-0.979,-2,2
Tokyo,2021,4/08/2021,OLY,Rep32,4,1,BOETTICHER_Stefan,GER,,15,1,10.03,71.78464606,3.464,17.97,27.164,4.597,3,14.506,2,2
Tokyo,2021,4/08/2021,OLY,Rep32,4,1,HELAL_Rayan,FRA,22.55068493,21,2,10.062,71.55635063,28.662,28.138,31.452,1.657,1,-0.524,-1,1
Tokyo,2021,4/08/2021,OLY,Rep32,4,1,RICHARDSON_Matthew,AUS,22.31506849,22,3,10.451,68.89292891,12.411,12.032,20.27,4.119,2,-0.379,-1,1
Tokyo,2021,4/08/2021,OLY,R16,1,1,HOOGLAND_Jeffrey,NED,28.40547945,2,1,10.034,71.7560295,36.376,36.413,38.991,1.289,1,0.037,0,0
Tokyo,2021,4/08/2021,OLY,R16,1,1,BOETTICHER_Stefan,GER,,15,2,10.145,70.97092164,17.97,17.967,26.749,4.391,2,-0.003,0,0
Tokyo,2021,4/08/2021,OLY,R16,2,1,LAVREYSEN_Harrie,NED,24.40821918,1,1,9.766,73.72516895,40.351,40.375,43.115,1.37,1,0.024,0,0
Tokyo,2021,4/08/2021,OLY,R16,2,1,TJON_EN_FA_Jair,SUR,27.8109589,13,2,10.025,71.82044888,26.973,26.954,30.342,1.694,2,-0.019,0,0
Tokyo,2021,4/08/2021,OLY,R16,3,1,CARLIN_Jack,GBR,24.29863014,3,1,9.884,72.84500202,29.478,29.72,33.35,1.815,1,0.242,0,0
Tokyo,2021,4/08/2021,OLY,R16,3,1,SAHROM_Muhammad_Shah_Firdaus,MAS,25.70684932,12,2,10.016,71.88498403,21.511,21.292,26.636,2.672,2,-0.219,0,0
Tokyo,2021,4/08/2021,OLY,R16,4,1,PAUL_Nicholas,TTO,22.87945205,6,1,9.798,73.48438457,23.699,24.886,28.75,1.932,2,1.187,1,1
Tokyo,2021,4/08/2021,OLY,R16,4,1,AWANG_Mohd_Azizulhasni,MAS,121.6767123,10,2,9.824,73.28990228,30.599,29.652,33.666,2.007,1,-0.947,-1,1
Tokyo,2021,4/08/2021,OLY,R16,5,1,DMITRIEV_Denis,ROC,35.39178082,4,1,10.127,71.09706725,25.859,26.02,30.574,2.277,1,0.161,0,0
Tokyo,2021,4/08/2021,OLY,R16,5,1,WAMMES_Nick,CAN,21.80273973,14,2,10.234,70.35372288,9.134,9.112,18.304,4.596,2,-0.022,0,0
Tokyo,2021,4/08/2021,OLY,R16,6,1,LEVY_Maximilian,GER,,5,1,10.247,70.26446765,21.996,23.484,29.946,3.231,1,1.488,0,0
Tokyo,2021,4/08/2021,OLY,R16,6,1,RAJKOWSKI_Patryk,POL,25.46575342,16,2,10.396,69.25740669,18.039,16.684,25.916,4.616,2,-1.355,0,0
Tokyo,2021,4/08/2021,OLY,R16,7,1,WEBSTER_Sam,NZL,30.0739726,11,1,9.845,73.13357034,29.854,30.427,34.195,1.884,1,0.573,0,0
Tokyo,2021,4/08/2021,OLY,R16,7,1,VIGIER_Sebastien,FRA,,7,2,9.883,72.85237276,29.443,29.145,32.567,1.711,2,-0.298,0,0
Tokyo,2021,4/08/2021,OLY,R16,8,1,KENNY_Jason,GBR,,8,1,9.916,72.60992336,25.402,26.661,31.475,2.407,2,1.259,1,1
Tokyo,2021,4/08/2021,OLY,R16,8,1,WAKIMOTO_Yuta,JPN,121.6767123,9,2,9.937,72.4564758,27.616,26.875,31.627,2.376,1,-0.741,-1,1
Tokyo,2021,4/08/2021,OLY,Rep16,1,1,WAKIMOTO_Yuta,JPN,121.6767123,9,1,10.323,69.74716652,26.875,27.346,31.986,2.32,1,0.471,0,0
Tokyo,2021,4/08/2021,OLY,Rep16,1,1,BOETTICHER_Stefan,GER,,15,2,10.499,68.57795981,17.967,17.487,25.523,4.018,2,-0.48,0,0
Tokyo,2021,4/08/2021,OLY,Rep16,2,1,VIGIER_Sebastien,FRA,,7,1,9.9,72.72727273,29.145,29.515,32.869,1.677,1,0.37,0,0
Tokyo,2021,4/08/2021,OLY,Rep16,2,1,TJON_EN_FA_Jair,SUR,27.8109589,13,2,9.985,72.10816224,26.954,26.724,30.046,1.661,2,-0.23,0,0
Tokyo,2021,4/08/2021,OLY,Rep16,3,1,SAHROM_Muhammad_Shah_Firdaus,MAS,25.70684932,12,1,10.317,69.78772899,21.292,22.205,27.355,2.575,1,0.913,0,0
Tokyo,2021,4/08/2021,OLY,Rep16,3,1,RAJKOWSKI_Patryk,POL,25.46575342,16,2,10.577,68.0722322,16.684,15.59,23.772,4.091,2,-1.094,0,0
Tokyo,2021,4/08/2021,OLY,Rep16,4,1,AWANG_Mohd_Azizulhasni,MAS,121.6767123,10,1,10.131,71.06899615,29.652,29.702,33.702,2,1,0.05,0,0
Tokyo,2021,4/08/2021,OLY,Rep16,4,1,WAMMES_Nick,CAN,21.80273973,14,2,10.235,70.34684905,9.112,9.144,18.116,4.486,2,0.032,0,0
Tokyo,2021,4/08/2021,OLY,R8,1,1,HOOGLAND_Jeffrey,NED,28.40547945,2,1,9.831,73.23771742,36.413,36.537,39.097,1.28,1,0.124,0,0
Tokyo,2021,4/08/2021,OLY,R8,1,1,AWANG_Mohd_Azizulhasni,MAS,121.6767123,10,2,9.871,72.9409381,29.702,29.535,33.447,1.956,2,-0.167,0,0
Tokyo,2021,4/08/2021,OLY,R8,2,1,LAVREYSEN_Harrie,NED,24.40821918,1,1,9.635,74.72755579,40.375,40.384,43.124,1.37,1,0.009,0,0
Tokyo,2021,4/08/2021,OLY,R8,2,1,SAHROM_Muhammad_Shah_Firdaus,MAS,25.70684932,12,2,10.084,71.400238,22.205,22.199,27.325,2.563,2,-0.006,0,0
Tokyo,2021,4/08/2021,OLY,R8,3,1,CARLIN_Jack,GBR,24.29863014,3,1,9.963,72.26738934,29.72,30.238,33.776,1.769,1,0.518,0,0
Tokyo,2021,4/08/2021,OLY,R8,3,1,VIGIER_Sebastien,FRA,,7,2,10.134,71.04795737,29.515,29.224,32.506,1.641,2,-0.291,0,0
Tokyo,2021,4/08/2021,OLY,R8,4,1,PAUL_Nicholas,TTO,22.87945205,6,1,10.091,71.35070855,24.886,25.694,29.436,1.871,2,0.808,1,1
Tokyo,2021,4/08/2021,OLY,R8,4,1,WAKIMOTO_Yuta,JPN,121.6767123,9,2,10.548,68.25938567,27.346,26.573,30.997,2.212,1,-0.773,-1,1
Tokyo,2021,4/08/2021,OLY,R8,5,1,DMITRIEV_Denis,ROC,35.39178082,4,1,9.828,73.26007326,26.02,26.934,31.31,2.188,2,0.914,1,1
Tokyo,2021,4/08/2021,OLY,R8,5,1,KENNY_Jason,GBR,,8,2,9.904,72.69789984,26.661,26.051,30.653,2.301,1,-0.61,-1,1
Tokyo,2021,4/08/2021,OLY,R8,6,1,LEVY_Maximilian,GER,,5,1,10.355,69.53162723,23.484,25.984,31.894,2.955,2,2.5,1,1
Tokyo,2021,4/08/2021,OLY,R8,6,1,WEBSTER_Sam,NZL,30.0739726,11,2,10.487,68.65643177,30.427,29.868,33.532,1.832,1,-0.559,-1,1
Tokyo,2021,4/08/2021,OLY,Rep8,1,1,KENNY_Jason,GBR,,8,1,10.066,71.52791576,26.051,27.586,31.918,2.166,3,1.535,2,2
Tokyo,2021,4/08/2021,OLY,Rep8,1,1,AWANG_Mohd_Azizulhasni,MAS,121.6767123,10,2,10.108,71.23070835,29.535,29.473,33.189,1.858,1,-0.062,-1,1
Tokyo,2021,4/08/2021,OLY,Rep8,1,1,WAKIMOTO_Yuta,JPN,121.6767123,9,3,10.391,69.29073236,26.573,25.954,30.158,2.102,2,-0.619,-1,1
Tokyo,2021,4/08/2021,OLY,Rep8,2,1,VIGIER_Sebastien,FRA,,7,1,10.169,70.80342217,29.224,29.815,33.009,1.597,2,0.591,1,1
Tokyo,2021,4/08/2021,OLY,Rep8,2,1,WEBSTER_Sam,NZL,30.0739726,11,2,10.27,70.10710808,29.868,29.705,33.221,1.758,1,-0.163,-1,1
Tokyo,2021,4/08/2021,OLY,Rep8,2,1,SAHROM_Muhammad_Shah_Firdaus,MAS,25.70684932,12,3,10.302,69.88934188,22.199,21.836,26.708,2.436,3,-0.363,0,0
Tokyo,2021,4/08/2021,OLY,QF,1,1,HOOGLAND_Jeffrey,NED,28.40547945,2,1,10.204,70.56056448,36.537,36.646,39.188,1.271,1,0.109,0,0
Tokyo,2021,4/08/2021,OLY,QF,1,1,VIGIER_Sebastien,FRA,,7,2,12.644,56.94400506,29.815,29.714,32.868,1.577,2,-0.101,0,0
Tokyo,2021,4/08/2021,OLY,QF,2,1,LAVREYSEN_Harrie,NED,24.40821918,1,1,10.243,70.29190667,40.384,40.425,43.157,1.366,1,0.041,0,0
Tokyo,2021,4/08/2021,OLY,QF,2,1,KENNY_Jason,GBR,,8,2,10.29,69.97084548,27.586,27.55,31.836,2.143,2,-0.036,0,0
Tokyo,2021,4/08/2021,OLY,QF,3,1,CARLIN_Jack,GBR,24.29863014,3,1,9.68,74.38016529,30.238,30.687,34.129,1.721,1,0.449,0,0
Tokyo,2021,4/08/2021,OLY,QF,3,1,LEVY_Maximilian,GER,,5,2,12.187,59.07934684,25.984,26.09,31.334,2.622,2,0.106,0,0
Tokyo,2021,4/08/2021,OLY,QF,4,1,DMITRIEV_Denis,ROC,35.39178082,4,2,9.943,72.41275269,26.934,26.977,31.077,2.05,1,0.043,-1,1
Tokyo,2021,4/08/2021,OLY,QF,4,1,PAUL_Nicholas,TTO,22.87945205,6,1,9.648,74.62686567,25.694,26.954,30.5,1.773,1,1.26,0,0
Tokyo,2021,4/08/2021,OLY,QF,1,2,HOOGLAND_Jeffrey,NED,28.40547945,2,1,9.902,72.71258332,36.646,36.417,38.901,1.242,1,-0.229,0,0
Tokyo,2021,4/08/2021,OLY,QF,1,2,VIGIER_Sebastien,FRA,,7,2,9.961,72.28189941,29.714,29.475,32.553,1.539,2,-0.239,0,0
Tokyo,2021,4/08/2021,OLY,QF,2,2,LAVREYSEN_Harrie,NED,24.40821918,1,1,10.551,68.23997725,40.425,40.462,43.188,1.363,1,0.037,0,0
Tokyo,2021,4/08/2021,OLY,QF,2,2,KENNY_Jason,GBR,,8,2,11.493,62.6468285,27.55,27.515,31.759,2.122,2,-0.035,0,0
Tokyo,2021,4/08/2021,OLY,QF,3,2,CARLIN_Jack,GBR,24.29863014,3,1,9.795,73.50689127,30.687,31.022,34.402,1.69,1,0.335,0,0
Tokyo,2021,4/08/2021,OLY,QF,3,2,LEVY_Maximilian,GER,,5,2,10.191,70.65057404,26.09,25.69,30.702,2.506,2,-0.4,0,0
Tokyo,2021,4/08/2021,OLY,QF,4,2,DMITRIEV_Denis,ROC,35.39178082,4,1,9.824,73.28990228,26.977,27.635,31.605,1.985,1,0.658,0,0
Tokyo,2021,4/08/2021,OLY,QF,4,2,PAUL_Nicholas,TTO,22.87945205,6,2,REL,,26.954,26.641,30.105,1.732,2,-0.313,0,0
Tokyo,2021,4/08/2021,OLY,QF,4,3,DMITRIEV_Denis,ROC,35.39178082,4,1,10.381,69.35748001,27.635,28.192,32.048,1.928,1,0.557,0,0
Tokyo,2021,4/08/2021,OLY,QF,4,3,PAUL_Nicholas,TTO,22.87945205,6,2,14.764,48.76727174,26.641,26.378,29.768,1.695,2,-0.263,0,0
Tokyo,2021,4/08/2021,OLY,5to8,1,1,LEVY_Maximilian,GER,,5,1,9.879,72.88187063,25.69,27.655,32.275,2.31,4,1.965,3,3
Tokyo,2021,4/08/2021,OLY,5to8,1,1,PAUL_Nicholas,TTO,22.87945205,6,2,10.031,71.77748978,26.378,26.958,30.19,1.616,3,0.58,1,1
Tokyo,2021,4/08/2021,OLY,5to8,1,1,VIGIER_Sebastien,FRA,,7,3,10.675,67.44730679,29.475,29.268,32.228,1.48,1,-0.207,-2,2
Tokyo,2021,4/08/2021,OLY,5to8,1,1,KENNY_Jason,GBR,,8,4,11.554,62.31608101,27.515,26.591,30.587,1.998,2,-0.924,-2,2
Tokyo,2021,4/08/2021,OLY,SF,1,1,HOOGLAND_Jeffrey,NED,28.40547945,2,1,9.692,74.28807264,36.417,36.503,38.975,1.236,1,0.086,0,0
Tokyo,2021,4/08/2021,OLY,SF,1,1,DMITRIEV_Denis,ROC,35.39178082,4,2,9.799,73.4768854,28.192,28.081,31.871,1.895,2,-0.111,0,0
Tokyo,2021,4/08/2021,OLY,SF,2,1,LAVREYSEN_Harrie,NED,24.40821918,1,1,9.747,73.86888273,40.462,40.534,43.246,1.356,1,0.072,0,0
Tokyo,2021,4/08/2021,OLY,SF,2,1,CARLIN_Jack,GBR,24.29863014,3,2,9.814,73.36458121,31.022,30.965,34.313,1.674,2,-0.057,0,0
Tokyo,2021,4/08/2021,OLY,SF,1,2,HOOGLAND_Jeffrey,NED,28.40547945,2,1,9.786,73.57449418,36.503,36.584,39.044,1.23,1,0.081,0,0
Tokyo,2021,4/08/2021,OLY,SF,1,2,DMITRIEV_Denis,ROC,35.39178082,4,2,9.796,73.49938751,28.081,27.979,31.709,1.865,2,-0.102,0,0
Tokyo,2021,4/08/2021,OLY,SF,2,2,LAVREYSEN_Harrie,NED,24.40821918,1,1,9.784,73.58953393,40.534,40.715,43.391,1.338,1,0.181,0,0
Tokyo,2021,4/08/2021,OLY,SF,2,2,CARLIN_Jack,GBR,24.29863014,3,2,9.826,73.27498473,30.965,31.627,34.839,1.606,2,0.662,0,0
Tokyo,2021,4/08/2021,OLY,F,G,1,LAVREYSEN_Harrie,NED,24.40821918,1,2,9.736,73.95234182,40.715,40.113,42.755,1.321,1,-0.602,-1,1
Tokyo,2021,4/08/2021,OLY,F,G,1,HOOGLAND_Jeffrey,NED,28.40547945,2,1,9.724,74.04360346,36.584,36.521,38.931,1.205,1,-0.063,0,0
Tokyo,2021,4/08/2021,OLY,F,B,1,CARLIN_Jack,GBR,24.29863014,3,1,9.786,73.57449418,31.627,32.106,35.2,1.547,1,0.479,0,0
Tokyo,2021,4/08/2021,OLY,F,B,1,DMITRIEV_Denis,ROC,35.39178082,4,2,10.272,70.09345794,27.979,27.841,31.483,1.821,2,-0.138,0,0
Tokyo,2021,4/08/2021,OLY,F,G,2,LAVREYSEN_Harrie,NED,24.40821918,1,1,9.776,73.6497545,40.113,40.284,42.9,1.308,1,0.171,0,0
Tokyo,2021,4/08/2021,OLY,F,G,2,HOOGLAND_Jeffrey,NED,28.40547945,2,2,9.791,73.53692166,36.521,36.418,38.81,1.196,2,-0.103,0,0
Tokyo,2021,4/08/2021,OLY,F,B,2,CARLIN_Jack,GBR,24.29863014,3,1,9.943,72.41275269,32.106,32.348,35.398,1.525,1,0.242,0,0
Tokyo,2021,4/08/2021,OLY,F,B,2,DMITRIEV_Denis,ROC,35.39178082,4,2,9.958,72.30367544,27.841,27.642,31.208,1.783,2,-0.199,0,0
Tokyo,2021,4/08/2021,OLY,F,G,3,LAVREYSEN_Harrie,NED,24.40821918,1,1,10.681,67.40941859,40.284,40.444,43.036,1.296,1,0.16,0,0
Tokyo,2021,4/08/2021,OLY,F,G,3,HOOGLAND_Jeffrey,NED,28.40547945,2,2,10.889,66.12177427,36.418,36.322,38.696,1.187,2,-0.096,0,0
Cali,2021,12/09/2021,NC,R16,1,1,WAGNER_Robin,CZE,28.6109589,11,1,10.657,67.56122736,4.49,9.691,20.223,5.266,2,5.201,1,1
Cali,2021,12/09/2021,NC,R16,1,1,PACHECO_Pablo,ECU,,22,2,11.356,63.40260655,9,3.865,16.887,6.511,1,-5.135,-1,1
Cali,2021,12/09/2021,NC,R16,2,1,LAITONJAM_Ronaldo,IND,19.23835616,12,1,10.492,68.62371331,5.78,11.922,24.1,6.089,2,6.142,1,1
Cali,2021,12/09/2021,NC,R16,2,1,LEANDRO_MADRIGAL_Nayib,CRC,24.82739726,21,2,10.826,66.50655829,9,4.999,18.613,6.807,1,-4.001,-1,1
Cali,2021,12/09/2021,NC,R16,3,1,VERDUGO_OSUNA_Edgar_Ismael,MEX,,13,1,10.712,67.21433906,9,15.054,29.396,7.171,1,6.054,0,0
Cali,2021,12/09/2021,NC,R16,3,1,BONE_NAZARENO_Francisco_Miguel,ECU,,20,2,10.723,67.14538842,9,6.262,20.604,7.171,1,-2.738,-1,1
Cali,2021,12/09/2021,NC,R16,4,1,BOHUSLAVEK_Matej,CZE,,14,1,10.947,65.77144423,9,12.523,27.239,7.358,1,3.523,0,0
Cali,2021,12/09/2021,NC,R16,4,1,DANYLCHUK_Bohdan,UKR,19.3260274,19,2,10.997,65.47240156,3.619,3.171,14.087,5.458,2,-0.448,0,0
Cali,2021,12/09/2021,NC,R16,5,1,ESOW_Esow,IND,20.52328767,15,1,10.92,65.93406593,5.416,14.778,25.764,5.493,2,9.362,1,1
Cali,2021,12/09/2021,NC,R16,5,1,ALEXANDER_Quincy,TTO,,18,2,10.968,65.64551422,18.166,15.721,24.475,4.377,1,-2.445,-1,1
Cali,2021,12/09/2021,NC,R16,6,1,MASRI_Amar_Danial,MAS,,16,1,10.752,66.96428571,7.266,12.634,24.298,5.832,2,5.368,1,1
Cali,2021,12/09/2021,NC,R16,6,1,RUIZ_TERAN_Juan_Carlos,MEX,,17,2,REL,,9,5.181,18.719,6.769,1,-3.819,-1,1
Cali,2021,12/09/2021,NC,R8,1,1,PAUL_Nicholas,TTO,22.98630137,1,1,10.449,68.90611542,26.958,27.123,30.331,1.604,1,0.165,0,0
Cali,2021,12/09/2021,NC,R8,1,1,MASRI_Amar_Danial,MAS,,16,2,10.748,66.98920729,12.634,12.236,22.468,5.116,2,-0.398,0,0
Cali,2021,12/09/2021,NC,R8,2,1,WAMMES_Nick,CAN,21.90958904,4,1,10.38,69.36416185,9.144,13.199,21.289,4.045,2,4.055,1,1
Cali,2021,12/09/2021,NC,R8,2,1,ESOW_Esow,IND,20.52328767,15,2,13.874,51.89563212,14.778,11.688,21.008,4.66,1,-3.09,-1,1
Cali,2021,12/09/2021,NC,R8,3,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.89041096,2,1,10.587,68.00793426,24.139,24.499,28.335,1.918,1,0.36,0,0
Cali,2021,12/09/2021,NC,R8,3,1,BOHUSLAVEK_Matej,CZE,,14,2,11.029,65.28243721,12.523,11.099,22.767,5.834,2,-1.424,0,0
Cali,2021,12/09/2021,NC,R8,4,1,HELAL_Rayan,FRA,22.65753425,3,1,10.474,68.74164598,28.138,28.374,31.66,1.643,1,0.236,0,0
Cali,2021,12/09/2021,NC,R8,4,1,VERDUGO_OSUNA_Edgar_Ismael,MEX,,13,2,10.545,68.27880512,15.054,13.953,25.517,5.782,2,-1.101,0,0
Cali,2021,12/09/2021,NC,R8,5,1,VIGIER_Sebastien,FRA,,5,1,10.375,69.39759036,29.268,29.37,32.316,1.473,1,0.102,0,0
Cali,2021,12/09/2021,NC,R8,5,1,LAITONJAM_Ronaldo,IND,19.23835616,12,2,10.46,68.83365201,11.922,11.772,22.622,5.425,2,-0.15,0,0
Cali,2021,12/09/2021,NC,R8,6,1,RAMIREZ_MORALES_Santiago,COL,27.16712329,6,1,10.29,69.97084548,13.042,14.74,21.554,3.407,1,1.698,0,0
Cali,2021,12/09/2021,NC,R8,6,1,WAGNER_Robin,CZE,28.6109589,11,2,10.418,69.11115377,9.691,8.33,17.514,4.592,2,-1.361,0,0
Cali,2021,12/09/2021,NC,R8,7,1,RAJKOWSKI_Patryk,POL,25.57260274,7,1,10.391,69.29073236,15.59,17.979,25.587,3.804,1,2.389,0,0
Cali,2021,12/09/2021,NC,R8,7,1,SAHROM_Muhammad_Ridwan,MAS,20.53424658,10,2,10.523,68.42155279,14.144,12.175,22.163,4.994,2,-1.969,0,0
Cali,2021,12/09/2021,NC,R8,8,1,ROCHNA_Daniel,POL,22.05205479,8,1,10.398,69.2440854,9,15.054,29.396,7.171,1,6.054,0,0
Cali,2021,12/09/2021,NC,R8,8,1,DODYK_Ryan,CAN,24.7890411,9,2,10.476,68.72852234,9,6.262,20.604,7.171,1,-2.738,-1,1
Cali,2021,12/09/2021,NC,QF,1,1,PAUL_Nicholas,TTO,22.98630137,1,1,10.745,67.00791066,27.123,27.364,30.546,1.591,1,0.241,0,0
Cali,2021,12/09/2021,NC,QF,1,1,ROCHNA_Daniel,POL,22.05205479,8,2,10.938,65.82556226,15.054,13.693,25.111,5.709,2,-1.361,0,0
Cali,2021,12/09/2021,NC,QF,2,1,WAMMES_Nick,CAN,21.90958904,4,1,10.308,69.84866123,13.199,18.055,24.915,3.43,2,4.856,1,1
Cali,2021,12/09/2021,NC,QF,2,1,RAJKOWSKI_Patryk,POL,25.57260274,7,2,10.458,68.84681583,17.979,18.744,25.054,3.155,1,0.765,-1,1
Cali,2021,12/09/2021,NC,QF,3,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.89041096,2,2,10.364,69.47124662,24.499,23.996,27.654,1.829,1,-0.503,-1,1
Cali,2021,12/09/2021,NC,QF,3,1,RAMIREZ_MORALES_Santiago,COL,27.16712329,6,1,10.245,70.27818448,14.74,19.452,25.216,2.882,1,4.712,0,0
Cali,2021,12/09/2021,NC,QF,4,1,HELAL_Rayan,FRA,22.65753425,3,1,10.155,70.90103397,28.374,28.379,31.537,1.579,2,0.005,1,1
Cali,2021,12/09/2021,NC,QF,4,1,VIGIER_Sebastien,FRA,,5,2,10.357,69.51820025,29.37,28.861,31.729,1.434,1,-0.509,-1,1
Cali,2021,12/09/2021,NC,QF,1,2,PAUL_Nicholas,TTO,22.98630137,1,1,10.93,65.87374199,27.364,27.533,30.691,1.579,1,0.169,0,0
Cali,2021,12/09/2021,NC,QF,1,2,ROCHNA_Daniel,POL,22.05205479,8,2,11.107,64.82398487,13.693,13.239,23.247,5.004,2,-0.454,0,0
Cali,2021,12/09/2021,NC,QF,2,2,WAMMES_Nick,CAN,21.90958904,4,1,10.312,69.82156711,18.055,19.912,26.284,3.186,2,1.857,1,1
Cali,2021,12/09/2021,NC,QF,2,2,RAJKOWSKI_Patryk,POL,25.57260274,7,2,10.357,69.51820025,18.744,17.964,23.896,2.966,1,-0.78,-1,1
Cali,2021,12/09/2021,NC,QF,3,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.89041096,2,1,10.345,69.59884002,23.996,24.388,27.972,1.792,1,0.392,0,0
Cali,2021,12/09/2021,NC,QF,3,2,RAMIREZ_MORALES_Santiago,COL,27.16712329,6,2,10.402,69.21745818,19.452,18.967,24.427,2.73,2,-0.485,0,0
Cali,2021,12/09/2021,NC,QF,4,2,HELAL_Rayan,FRA,22.65753425,3,1,10.416,69.12442396,28.379,28.8,31.894,1.547,2,0.421,1,1
Cali,2021,12/09/2021,NC,QF,4,2,VIGIER_Sebastien,FRA,,5,2,10.532,68.36308393,28.861,28.612,31.434,1.411,1,-0.249,-1,1
Cali,2021,12/09/2021,NC,QF,3,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.89041096,2,1,10.683,67.39679865,24.388,24.716,28.236,1.76,1,0.328,0,0
Cali,2021,12/09/2021,NC,QF,3,3,RAMIREZ_MORALES_Santiago,COL,27.16712329,6,2,12.221,58.91498241,18.967,18.599,23.815,2.608,2,-0.368,0,0
Cali,2021,12/09/2021,NC,SF,1,1,PAUL_Nicholas,TTO,22.98630137,1,1,10.003,71.97840648,27.533,27.988,31.064,1.538,2,0.455,1,1
Cali,2021,12/09/2021,NC,SF,1,1,HELAL_Rayan,FRA,22.65753425,3,2,10.189,70.66444205,28.8,28.51,31.494,1.492,1,-0.29,-1,1
Cali,2021,12/09/2021,NC,SF,2,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.89041096,2,2,10.162,70.85219445,24.716,24.935,28.291,1.678,1,0.219,-1,1
Cali,2021,12/09/2021,NC,SF,2,1,WAMMES_Nick,CAN,21.90958904,4,1,10.115,71.18141374,19.912,22.711,28.209,2.749,1,2.799,0,0
Cali,2021,12/09/2021,NC,SF,1,2,PAUL_Nicholas,TTO,22.98630137,1,1,10.247,70.26446765,27.988,28.148,31.12,1.486,2,0.16,1,1
Cali,2021,12/09/2021,NC,SF,1,2,HELAL_Rayan,FRA,22.65753425,3,2,12.786,56.3115908,28.51,28.11,31.018,1.454,1,-0.4,-1,1
Cali,2021,12/09/2021,NC,SF,2,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,22.89041096,2,1,10.23,70.38123167,24.935,25.363,28.653,1.645,1,0.428,0,0
Cali,2021,12/09/2021,NC,SF,2,2,WAMMES_Nick,CAN,21.90958904,4,2,10.395,69.26406926,22.711,22.051,27.239,2.594,2,-0.66,0,0
